timestamp,user_id,role,event_type,amount,country,lat,lon,channel,is_privileged,mfa_success,device_id,ip,ts,hour,dayofweek,off_hours,amount_roll_mean_7d,amount_roll_std_7d,login_cnt_24h,prev_lat,prev_lon,geo_km_from_prev,event_type_code,country_code,channel_code,role_code,anomaly_prob,risk_score,reasons,sev,summary
2025-10-20T09:00:24.995967+00:00,user_00141,admin,wire_transfer,17592.79,CA,45.2913,-76.0142,web,1,1,dev_696,10.170.221.185,2025-10-20 09:00:24.995967+00:00,9,0,0,3518.558,7867.7348707757055,0,45.782,-76.2744,58.20537129796488,5,0,2,0,0.7709415357179855,0.7709415357179855,[],medium,User user_00141 triggered wire_transfer in CA at 2025-10-20T09:00:24.995967+00:00 for $17592.79. Risk=0.77 (sev=medium).
2025-10-21T12:57:24.995967+00:00,user_00972,admin,wire_transfer,11814.63,CA,49.9574,-123.302,mobile,1,1,dev_3660,10.220.89.99,2025-10-21 12:57:24.995967+00:00,12,1,0,4736.622083333334,20435.058287891676,10,48.9983,-123.6742,109.98462037331713,5,0,1,0,0.769710953428351,0.769710953428351,[],medium,User user_00972 triggered wire_transfer in CA at 2025-10-21T12:57:24.995967+00:00 for $11814.63. Risk=0.77 (sev=medium).
2025-10-21T06:40:24.995967+00:00,user_00258,admin,login,0.0,US,40.7954,-73.6652,mobile,1,0,dev_4181,10.69.178.147,2025-10-21 06:40:24.995967+00:00,6,1,1,1373.1670588235295,5661.712825148151,9,49.4016,-122.6914,3892.097331679456,1,5,1,0,0.7691920131897456,0.7691920131897456,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00258 triggered login in US at 2025-10-21T06:40:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.77 (sev=medium).
2025-10-21T13:31:24.995967+00:00,user_00147,admin,wire_transfer,23724.98,CA,45.2928,-76.2331,mobile,1,1,dev_1930,10.27.94.142,2025-10-21 13:31:24.995967+00:00,13,1,0,3154.946,7742.429230761594,12,45.9325,-75.3992,96.26282702834348,5,0,1,0,0.7687993391677952,0.7687993391677952,[],medium,User user_00147 triggered wire_transfer in CA at 2025-10-21T13:31:24.995967+00:00 for $23724.98. Risk=0.77 (sev=medium).
2025-10-22T00:14:24.995967+00:00,user_00258,admin,view,0.0,CA,49.4489,-122.8041,web,1,1,dev_1846,10.114.237.8,2025-10-22 00:14:24.995967+00:00,0,2,1,1679.1589285714285,6165.553167788933,15,40.484,-73.8043,3907.764796320101,4,0,2,0,0.7663065348787547,0.7663065348787547,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00258 triggered view in CA at 2025-10-22T00:14:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.77 (sev=medium).
2025-10-20T13:53:24.995967+00:00,user_00728,admin,view,0.0,CA,44.7439,-75.8871,mobile,1,0,dev_3176,10.241.31.94,2025-10-20 13:53:24.995967+00:00,13,0,0,3567.871,11282.598757662614,6,46.2308,-75.3918,169.7833265397781,4,0,1,0,0.7662857061663662,0.7662857061663662,[],medium,User user_00728 triggered view in CA at 2025-10-20T13:53:24.995967+00:00. Risk=0.77 (sev=medium).
2025-10-21T01:33:24.995967+00:00,user_00439,admin,view,0.0,CA,45.3852,-74.7045,branch,1,1,dev_1264,10.178.27.125,2025-10-21 01:33:24.995967+00:00,1,1,1,287.3295,1284.9765878820517,12,1.7059,103.849,14776.849725000424,4,0,0,0,0.7625542520976244,0.7625542520976244,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00439 triggered view in CA at 2025-10-21T01:33:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.76 (sev=medium).
2025-10-20T07:36:24.995967+00:00,user_00024,user,mfa_challenge,0.0,CA,50.4126,-124.0571,web,0,0,dev_1339,10.192.53.70,2025-10-20 07:36:24.995967+00:00,7,0,1,0.0,0.0,3,38.2602,-123.2007,1352.9757791764766,2,0,2,1,0.3613241550694055,0.7613241550694054,"['GEO_IMPOSSIBLE_TRAVEL', 'FAILED_MFA']",medium,"User user_00024 triggered mfa_challenge in CA at 2025-10-20T07:36:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL, FAILED_MFA. Risk=0.76 (sev=medium)."
2025-10-20T09:39:24.995967+00:00,user_00848,admin,view,0.0,US,38.25,-121.9335,branch,1,0,dev_3648,10.64.194.186,2025-10-20 09:39:24.995967+00:00,9,0,0,0.0,0.0,3,36.8107,-122.2946,163.17931993312325,4,5,0,0,0.7594730537241671,0.7594730537241671,[],medium,User user_00848 triggered view in US at 2025-10-20T09:39:24.995967+00:00. Risk=0.76 (sev=medium).
2025-10-22T00:38:24.995967+00:00,user_00972,admin,login,0.0,CA,49.2773,-122.874,web,1,1,dev_4265,10.79.55.132,2025-10-22 00:38:24.995967+00:00,0,2,1,3343.4979411764707,17200.225358034542,14,48.5682,-122.4364,85.08370797066578,1,0,2,0,0.7589316853364337,0.7589316853364337,[],medium,User user_00972 triggered login in CA at 2025-10-22T00:38:24.995967+00:00 outside business hours. Risk=0.76 (sev=medium).
2025-10-21T08:03:24.995967+00:00,user_00936,admin,view,0.0,US,40.0809,-73.7452,mobile,1,1,dev_1158,10.54.214.230,2025-10-21 08:03:24.995967+00:00,8,1,0,8333.333333333334,28867.513459481288,5,44.4167,-79.4049,670.0860924050304,4,5,1,0,0.7588422145622179,0.7588422145622179,[],medium,User user_00936 triggered view in US at 2025-10-21T08:03:24.995967+00:00. Risk=0.76 (sev=medium).
2025-10-21T18:34:24.995967+00:00,user_00607,admin,wire_transfer,35633.46,CA,49.5444,-122.3093,web,1,1,dev_933,10.95.7.111,2025-10-21 18:34:24.995967+00:00,18,1,1,1484.7275,7273.6495641562215,15,49.0858,-123.3667,92.06053987514113,5,0,2,0,0.7585758628145685,0.7585758628145685,[],medium,User user_00607 triggered wire_transfer in CA at 2025-10-21T18:34:24.995967+00:00 for $35633.46 outside business hours. Risk=0.76 (sev=medium).
2025-10-20T23:25:24.995967+00:00,user_00402,user,wire_transfer,17542.6,GB,50.3384,0.3499,branch,0,1,dev_4635,10.161.236.118,2025-10-20 23:25:24.995967+00:00,23,0,1,8772.687058823529,24470.119785064588,5,38.3669,-121.992,8658.839354232297,5,1,0,1,0.7577547627714856,0.7577547627714856,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00402 triggered wire_transfer in GB at 2025-10-20T23:25:24.995967+00:00 for $17542.60 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.76 (sev=medium).
2025-10-20T10:00:24.995967+00:00,user_00666,user,view,100000.0,RU,40.7707,-74.56,branch,0,0,dev_4229,10.19.219.200,2025-10-20 10:00:24.995967+00:00,10,0,0,0.0,0.0,0,40.9391,-73.5863,84.00545087745766,4,3,0,1,0.7575802288093314,0.7575802288093314,['HIGH_RISK_COUNTRY'],medium,User user_00666 triggered view in RU at 2025-10-20T10:00:24.995967+00:00; flags: HIGH_RISK_COUNTRY. Risk=0.76 (sev=medium).
2025-10-20T17:16:24.995967+00:00,user_00667,user,wire_transfer,11880.66,US,38.0063,-121.967,web,0,1,dev_1021,10.59.17.252,2025-10-20 17:16:24.995967+00:00,17,0,0,40289.1,101452.72387571071,4,37.8462,-122.7069,67.29447076208334,5,5,2,1,0.757458754053315,0.757458754053315,[],medium,User user_00667 triggered wire_transfer in US at 2025-10-20T17:16:24.995967+00:00 for $11880.66. Risk=0.76 (sev=medium).
2025-10-21T16:04:24.995967+00:00,user_00147,admin,wire_transfer,14614.06,CA,45.3763,-75.9115,mobile,1,1,dev_4810,10.22.232.251,2025-10-21 16:04:24.995967+00:00,16,1,0,3378.8252173913042,7654.54367701413,12,45.0821,-76.2083,40.12980673305911,5,0,1,0,0.7574273995002674,0.7574273995002674,[],medium,User user_00147 triggered wire_transfer in CA at 2025-10-21T16:04:24.995967+00:00 for $14614.06. Risk=0.76 (sev=medium).
2025-10-20T13:04:24.995967+00:00,user_00770,user,wire_transfer,24365.25,US,40.0199,-74.1748,web,0,1,dev_1272,10.237.78.26,2025-10-20 13:04:24.995967+00:00,13,0,0,17766.464285714286,37381.22219121424,3,37.8206,-122.4034,4128.25045893206,5,5,2,1,0.7571619994180999,0.7571619994180999,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00770 triggered wire_transfer in US at 2025-10-20T13:04:24.995967+00:00 for $24365.25; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.76 (sev=medium).
2025-10-21T11:23:24.995967+00:00,user_00258,admin,wire_transfer,23672.61,US,40.6051,-73.5472,mobile,1,1,dev_2387,10.221.164.229,2025-10-21 11:23:24.995967+00:00,11,1,0,2238.8785714285714,7071.291281470652,11,40.4213,-74.0084,44.02018429129084,5,5,1,0,0.7568074482828915,0.7568074482828915,[],medium,User user_00258 triggered wire_transfer in US at 2025-10-21T11:23:24.995967+00:00 for $23672.61. Risk=0.76 (sev=medium).
2025-10-20T17:03:24.995967+00:00,user_00087,user,view,0.0,GB,51.4088,-0.1049,branch,0,1,dev_976,10.216.218.238,2025-10-20 17:03:24.995967+00:00,17,0,0,16666.666666666668,40824.8290463863,3,0.6817,103.2028,10865.554582468818,4,1,0,1,0.7565837974226137,0.7565837974226137,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00087 triggered view in GB at 2025-10-20T17:03:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.76 (sev=medium).
2025-10-20T06:30:24.995967+00:00,user_00662,user,login,0.0,US,40.5123,-74.7799,web,0,0,dev_2014,10.93.97.161,2025-10-20 06:30:24.995967+00:00,6,0,1,16666.666666666668,40824.8290463863,4,49.2945,-122.5034,3815.1287246919665,1,5,2,1,0.7558606740508901,0.7558606740508901,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00662 triggered login in US at 2025-10-20T06:30:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.76 (sev=medium).
2025-10-21T10:13:24.995967+00:00,user_00968,user,password_reset,100000.0,RU,44.9776,-76.2932,web,0,0,dev_2747,10.26.90.80,2025-10-21 10:13:24.995967+00:00,10,1,0,5122.393571428571,20322.598642583274,13,45.7065,-75.1829,118.73805628652877,3,3,2,1,0.7556295761032997,0.7556295761032997,['HIGH_RISK_COUNTRY'],medium,User user_00968 triggered password_reset in RU at 2025-10-21T10:13:24.995967+00:00; flags: HIGH_RISK_COUNTRY. Risk=0.76 (sev=medium).
2025-10-21T07:46:24.995967+00:00,user_00857,admin,wire_transfer,28882.93,US,37.5683,-121.6612,web,1,1,dev_1165,10.249.3.8,2025-10-21 07:46:24.995967+00:00,7,1,1,3273.3254166666666,8903.971826349514,7,49.9436,-123.704,1385.6743776284932,5,5,2,0,0.7546123411330313,0.7546123411330313,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00857 triggered wire_transfer in US at 2025-10-21T07:46:24.995967+00:00 for $28882.93 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-21T11:08:24.995967+00:00,user_00289,user,password_reset,100000.0,RU,18.9132,73.6549,web,0,0,dev_4709,10.159.108.21,2025-10-21 11:08:24.995967+00:00,11,1,0,5000.0,22360.679774997898,10,19.3074,72.653,114.02764924384746,3,3,2,1,0.7542718126729167,0.7542718126729167,['HIGH_RISK_COUNTRY'],medium,User user_00289 triggered password_reset in RU at 2025-10-21T11:08:24.995967+00:00; flags: HIGH_RISK_COUNTRY. Risk=0.75 (sev=medium).
2025-10-21T16:20:24.995967+00:00,user_00044,user,login,100000.0,RU,1.9374,103.4818,web,0,0,dev_286,10.132.58.116,2025-10-21 16:20:24.995967+00:00,16,1,0,5263.1578947368425,22941.573387056174,11,1.6821,104.0411,68.33578023044933,1,3,2,1,0.7541948420343113,0.7541948420343113,['HIGH_RISK_COUNTRY'],medium,User user_00044 triggered login in RU at 2025-10-21T16:20:24.995967+00:00; flags: HIGH_RISK_COUNTRY. Risk=0.75 (sev=medium).
2025-10-21T02:27:24.995967+00:00,user_00515,user,login,100000.0,RU,45.833,-75.7323,web,0,0,dev_3584,10.61.48.114,2025-10-21 02:27:24.995967+00:00,2,1,1,4434.370869565218,20836.700984819792,8,45.1659,-75.1198,88.21066289296466,1,3,2,1,0.7524530310542683,0.7524530310542683,['HIGH_RISK_COUNTRY'],medium,User user_00515 triggered login in RU at 2025-10-21T02:27:24.995967+00:00 outside business hours; flags: HIGH_RISK_COUNTRY. Risk=0.75 (sev=medium).
2025-10-20T23:44:24.995967+00:00,user_00972,admin,password_reset,0.0,CA,49.2323,-122.8855,mobile,1,1,dev_2253,10.207.147.124,2025-10-20 23:44:24.995967+00:00,23,0,1,5992.017647058824,24229.50542634525,9,48.8308,-122.5286,51.67354190119457,3,0,1,0,0.7521175024391631,0.7521175024391631,['PRIVILEGED_SENSITIVE_ACTION'],medium,User user_00972 triggered password_reset in CA at 2025-10-20T23:44:24.995967+00:00 outside business hours; flags: PRIVILEGED_SENSITIVE_ACTION. Risk=0.75 (sev=medium).
2025-10-21T08:31:24.995967+00:00,user_00848,admin,view,0.0,US,37.3732,-121.7751,web,1,0,dev_4603,10.59.115.82,2025-10-21 08:31:24.995967+00:00,8,1,0,2679.766111111111,8751.548567354599,8,37.657,-122.864,101.09086172457941,4,5,2,0,0.7514518502626034,0.7514518502626034,[],medium,User user_00848 triggered view in US at 2025-10-21T08:31:24.995967+00:00. Risk=0.75 (sev=medium).
2025-10-21T06:01:24.995967+00:00,user_00215,admin,view,0.0,IN,18.2543,73.1864,mobile,1,0,dev_2204,10.184.74.240,2025-10-21 06:01:24.995967+00:00,6,1,1,3049.9536842105263,8224.542233569537,6,18.9517,73.3189,78.79446266013612,4,2,1,0,0.7512960280964444,0.7512960280964444,[],medium,User user_00215 triggered view in IN at 2025-10-21T06:01:24.995967+00:00 outside business hours. Risk=0.75 (sev=medium).
2025-10-21T05:15:24.995967+00:00,user_00857,admin,wire_transfer,27337.28,CA,49.9436,-123.704,mobile,1,1,dev_1189,10.203.120.156,2025-10-21 05:15:24.995967+00:00,5,1,1,2159.864347826087,7195.608774344017,7,37.0661,-122.0581,1437.9564670566374,5,0,1,0,0.7510099011207033,0.7510099011207033,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00857 triggered wire_transfer in CA at 2025-10-21T05:15:24.995967+00:00 for $27337.28 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-21T05:10:24.995967+00:00,user_00936,admin,login,0.0,CA,44.4167,-79.4049,mobile,1,1,dev_2394,10.88.166.37,2025-10-21 05:10:24.995967+00:00,5,1,1,9090.90909090909,30151.13445777636,5,41.4869,-73.4482,583.8457410737623,1,0,1,0,0.7505664259931515,0.7505664259931515,[],medium,User user_00936 triggered login in CA at 2025-10-21T05:10:24.995967+00:00 outside business hours. Risk=0.75 (sev=medium).
2025-10-20T08:18:24.995967+00:00,user_00792,admin,wire_transfer,17773.11,IN,19.1535,71.9161,web,1,1,dev_559,10.210.108.154,2025-10-20 08:18:24.995967+00:00,8,0,0,2962.185,7255.841773726189,1,19.0557,73.4628,162.87559841338367,5,2,2,0,0.750440116076597,0.750440116076597,[],medium,User user_00792 triggered wire_transfer in IN at 2025-10-20T08:18:24.995967+00:00 for $17773.11. Risk=0.75 (sev=medium).
2025-10-20T09:17:24.995967+00:00,user_00423,admin,wire_transfer,37302.68,CA,49.6656,-123.5474,web,1,1,dev_1851,10.47.18.252,2025-10-20 09:17:24.995967+00:00,9,0,0,0.0,0.0,1,49.2443,-123.1127,56.40775133466234,5,0,2,0,0.7501046831325079,0.7501046831325079,[],medium,User user_00423 triggered wire_transfer in CA at 2025-10-20T09:17:24.995967+00:00 for $37302.68. Risk=0.75 (sev=medium).
2025-10-20T17:38:24.995967+00:00,user_00792,admin,view,0.0,IN,18.6543,72.2994,mobile,1,0,dev_926,10.142.80.192,2025-10-20 17:38:24.995967+00:00,17,0,0,3706.8571428571427,9953.290923641925,4,19.2444,73.0634,103.73691850049418,4,2,1,0,0.7491511061933311,0.7491511061933311,[],medium,User user_00792 triggered view in IN at 2025-10-20T17:38:24.995967+00:00. Risk=0.75 (sev=medium).
2025-10-20T12:01:24.995967+00:00,user_00043,admin,login,0.0,SG,1.5587,104.5666,branch,1,1,dev_764,10.133.210.80,2025-10-20 12:01:24.995967+00:00,12,0,0,0.0,0.0,5,43.7276,-79.6063,14962.334410180907,1,4,0,0,0.7481158821863103,0.7481158821863103,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00043 triggered login in SG at 2025-10-20T12:01:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-21T12:50:24.995967+00:00,user_00972,admin,view,0.0,CA,48.9983,-123.6742,web,1,1,dev_3424,10.213.90.119,2025-10-21 12:50:24.995967+00:00,12,1,0,4428.882608695652,20837.39054917325,10,50.3493,0.1529,7742.9489193951895,4,0,2,0,0.7480704270892499,0.7480704270892499,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00972 triggered view in CA at 2025-10-21T12:50:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-20T05:25:24.995967+00:00,user_00760,user,wire_transfer,31956.17,CA,49.5756,-123.3761,mobile,0,1,dev_3594,10.242.45.57,2025-10-20 05:25:24.995967+00:00,5,0,1,11163.82,13756.306281427436,0,19.0668,73.631,12200.051005719155,5,0,1,1,0.7474181590795244,0.7474181590795244,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00760 triggered wire_transfer in CA at 2025-10-20T05:25:24.995967+00:00 for $31956.17 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-21T13:19:24.995967+00:00,user_00439,admin,view,0.0,SG,2.0358,103.2001,web,1,1,dev_3774,10.159.110.233,2025-10-21 13:19:24.995967+00:00,13,1,0,191.553,1049.1789905778708,17,44.5126,-79.8837,14830.090387869897,4,4,2,0,0.7472455819449568,0.7472455819449568,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00439 triggered view in SG at 2025-10-21T13:19:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-20T17:58:24.995967+00:00,user_00631,user,login,0.0,GB,51.6672,0.0684,branch,0,0,dev_2058,10.108.14.33,2025-10-20 17:58:24.995967+00:00,17,0,0,12920.545555555556,33095.94729084934,2,50.8269,0.3098,94.93567747966256,1,1,0,1,0.7467206901737682,0.7467206901737682,[],medium,User user_00631 triggered login in GB at 2025-10-20T17:58:24.995967+00:00. Risk=0.75 (sev=medium).
2025-10-20T09:36:24.995967+00:00,user_00287,user,wire_transfer,30665.33,CA,45.6105,-75.2819,branch,0,1,dev_4061,10.181.33.45,2025-10-20 09:36:24.995967+00:00,9,0,0,6133.066000000001,13713.952486492726,2,18.693,73.1004,12185.575958338852,5,0,0,1,0.7456116465243345,0.7456116465243345,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00287 triggered wire_transfer in CA at 2025-10-20T09:36:24.995967+00:00 for $30665.33; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-21T16:44:24.995967+00:00,user_00215,admin,view,0.0,IN,18.7302,73.4089,web,1,0,dev_568,10.187.221.13,2025-10-21 16:44:24.995967+00:00,16,1,0,3194.8792857142857,7868.0785472796615,9,19.0328,73.2192,39.12167393656069,4,2,2,0,0.7453768254247625,0.7453768254247625,[],medium,User user_00215 triggered view in IN at 2025-10-21T16:44:24.995967+00:00. Risk=0.75 (sev=medium).
2025-10-22T00:17:24.995967+00:00,user_00325,admin,view,0.0,CA,48.7371,-122.3853,web,1,1,dev_4299,10.179.243.56,2025-10-22 00:17:24.995967+00:00,0,2,1,740.7719444444444,3097.7050080994936,15,44.4283,-78.8955,3312.027011986981,4,0,2,0,0.7450946422885614,0.7450946422885614,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00325 triggered view in CA at 2025-10-22T00:17:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.75 (sev=medium).
2025-10-22T00:41:24.995967+00:00,user_00471,admin,wire_transfer,7527.61,IN,18.9416,72.9369,mobile,1,1,dev_77,10.227.68.186,2025-10-22 00:41:24.995967+00:00,0,2,1,470.475625,1881.9025,6,19.8746,72.4869,113.97471640691315,5,2,1,0,0.7450105629926932,0.7450105629926932,[],medium,User user_00471 triggered wire_transfer in IN at 2025-10-22T00:41:24.995967+00:00 for $7527.61 outside business hours. Risk=0.75 (sev=medium).
2025-10-21T16:33:24.995967+00:00,user_00936,admin,login,0.0,US,40.0567,-74.3497,mobile,1,1,dev_1229,10.7.200.85,2025-10-21 16:33:24.995967+00:00,16,1,0,5882.35294117647,24253.562503633293,9,50.6976,0.5581,5712.658650058207,1,5,1,0,0.744973060599804,0.744973060599804,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00936 triggered login in US at 2025-10-21T16:33:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.74 (sev=medium).
2025-10-21T03:51:24.995967+00:00,user_00990,user,wire_transfer,31136.91,IN,18.8446,73.5616,web,0,1,dev_1061,10.28.66.57,2025-10-21 03:51:24.995967+00:00,3,1,1,16392.11375,35496.2694595293,5,18.2223,72.6929,114.78648482597852,5,2,2,1,0.744780718434303,0.744780718434303,[],medium,User user_00990 triggered wire_transfer in IN at 2025-10-21T03:51:24.995967+00:00 for $31136.91 outside business hours. Risk=0.74 (sev=medium).
2025-10-21T21:22:24.995967+00:00,user_00893,user,login,100000.0,RU,44.9249,-75.976,web,0,0,dev_1721,10.236.89.179,2025-10-21 21:22:24.995967+00:00,21,1,1,4545.454545454545,21320.071635561042,9,45.6541,-75.2792,97.70167903036734,1,3,2,1,0.7436573551517293,0.7436573551517293,['HIGH_RISK_COUNTRY'],medium,User user_00893 triggered login in RU at 2025-10-21T21:22:24.995967+00:00 outside business hours; flags: HIGH_RISK_COUNTRY. Risk=0.74 (sev=medium).
2025-10-21T14:21:24.995967+00:00,user_00667,user,wire_transfer,20312.94,US,37.8642,-122.9063,mobile,0,1,dev_3874,10.115.56.166,2025-10-21 14:21:24.995967+00:00,14,1,0,18264.63529411765,65156.782642199476,7,38.13,-121.976,86.71070036900124,5,5,1,1,0.7430606660362882,0.7430606660362882,[],medium,User user_00667 triggered wire_transfer in US at 2025-10-21T14:21:24.995967+00:00 for $20312.94. Risk=0.74 (sev=medium).
2025-10-21T23:09:24.995967+00:00,user_00130,admin,wire_transfer,18348.09,SG,1.1079,103.5739,mobile,1,1,dev_4671,10.174.166.65,2025-10-21 23:09:24.995967+00:00,23,1,1,1079.9073333333333,4148.304451914294,12,1.9271,103.3206,95.34298341682943,5,4,1,0,0.742854062548674,0.742854062548674,[],medium,User user_00130 triggered wire_transfer in SG at 2025-10-21T23:09:24.995967+00:00 for $18348.09 outside business hours. Risk=0.74 (sev=medium).
2025-10-21T11:22:24.995967+00:00,user_00762,admin,wire_transfer,7705.3,CA,43.3617,-79.5911,web,1,1,dev_4316,10.133.98.80,2025-10-21 11:22:24.995967+00:00,11,1,0,1492.9706666666668,4155.1309611877405,9,19.4163,72.3471,12469.121378019732,5,0,2,0,0.7421912897960721,0.7421912897960721,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00762 triggered wire_transfer in CA at 2025-10-21T11:22:24.995967+00:00 for $7705.30; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.74 (sev=medium).
2025-10-21T20:56:24.995967+00:00,user_00439,admin,password_reset,0.0,SG,1.2147,103.8051,mobile,1,0,dev_4088,10.106.67.117,2025-10-21 20:56:24.995967+00:00,20,1,1,151.22605263157894,932.2199964558287,15,1.1279,103.0721,82.05843727594456,3,4,1,0,0.7420946251652086,0.7420946251652086,['PRIVILEGED_SENSITIVE_ACTION'],medium,User user_00439 triggered password_reset in SG at 2025-10-21T20:56:24.995967+00:00 outside business hours; flags: PRIVILEGED_SENSITIVE_ACTION. Risk=0.74 (sev=medium).
2025-10-20T14:30:24.995967+00:00,user_00937,admin,wire_transfer,19109.9,CA,49.7296,-123.4517,web,1,1,dev_692,10.76.241.4,2025-10-20 14:30:24.995967+00:00,14,0,0,3821.9800000000005,8546.207088644647,4,49.7966,-123.2683,15.13372583306291,5,0,2,0,0.742067608395577,0.742067608395577,[],medium,User user_00937 triggered wire_transfer in CA at 2025-10-20T14:30:24.995967+00:00 for $19109.90. Risk=0.74 (sev=medium).
2025-10-20T00:53:24.995967+00:00,user_00857,admin,mfa_challenge,0.0,US,37.4974,-122.9212,mobile,1,0,dev_4440,10.159.63.168,2025-10-20 00:53:24.995967+00:00,0,0,1,0.0,0.0,0,,,0.0,2,5,1,0,0.7414032020810477,0.7414032020810477,['FAILED_MFA'],medium,User user_00857 triggered mfa_challenge in US at 2025-10-20T00:53:24.995967+00:00 outside business hours; flags: FAILED_MFA. Risk=0.74 (sev=medium).
2025-10-21T13:33:24.995967+00:00,user_00389,user,login,100000.0,RU,51.0715,0.4585,web,0,0,dev_1176,10.193.107.99,2025-10-21 13:33:24.995967+00:00,13,1,0,4587.084,20092.892372919665,12,50.3938,-0.2634,90.88357096466876,1,3,2,1,0.7392804423968685,0.7392804423968685,['HIGH_RISK_COUNTRY'],medium,User user_00389 triggered login in RU at 2025-10-21T13:33:24.995967+00:00; flags: HIGH_RISK_COUNTRY. Risk=0.74 (sev=medium).
2025-10-21T08:12:24.995967+00:00,user_00215,admin,view,0.0,US,40.3322,-73.9617,mobile,1,1,dev_1881,10.140.84.184,2025-10-21 08:12:24.995967+00:00,8,1,0,3455.3760869565217,8482.63435480326,8,19.0327,73.0599,12583.908160502817,4,5,1,0,0.7375817422313216,0.7375817422313216,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00215 triggered view in US at 2025-10-21T08:12:24.995967+00:00; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.74 (sev=medium).
2025-10-21T23:02:24.995967+00:00,user_00130,admin,view,0.0,SG,0.9672,103.6712,web,1,0,dev_4621,10.179.43.251,2025-10-21 23:02:24.995967+00:00,23,1,1,501.7546428571428,2655.0360083440623,11,1.3535,103.046,81.70678227564717,4,4,2,0,0.7375569152644899,0.7375569152644899,[],medium,User user_00130 triggered view in SG at 2025-10-21T23:02:24.995967+00:00 outside business hours. Risk=0.74 (sev=medium).
2025-10-20T04:53:24.995967+00:00,user_00998,admin,wire_transfer,15938.81,CA,45.4016,-75.6228,branch,1,1,dev_4180,10.224.83.132,2025-10-20 04:53:24.995967+00:00,4,0,1,0.0,0.0,1,45.9129,-76.4341,84.9000896770546,5,0,0,0,0.7371849622791863,0.7371849622791863,[],medium,User user_00998 triggered wire_transfer in CA at 2025-10-20T04:53:24.995967+00:00 for $15938.81 outside business hours. Risk=0.74 (sev=medium).
2025-10-21T20:36:24.995967+00:00,user_00279,admin,view,0.0,SG,0.8526,104.1028,mobile,1,1,dev_4944,10.78.52.105,2025-10-21 20:36:24.995967+00:00,20,1,1,1835.7208333333333,6523.253871140154,8,44.3272,-78.7454,14983.390863574796,4,4,1,0,0.7350373357472798,0.7350373357472798,['GEO_IMPOSSIBLE_TRAVEL'],medium,User user_00279 triggered view in SG at 2025-10-21T20:36:24.995967+00:00 outside business hours; flags: GEO_IMPOSSIBLE_TRAVEL. Risk=0.74 (sev=medium).
